Program,xPONENT,,Intelliflex,,,,,,,,,,,,,,,,,
"62(1,F8)",Unknown74,5738.75928,3419.87915,178.53548,3096.8772,1314.62109,1793.93481,5610.50391,103.64441,958,,,,,,,,,,
"63(1,G8)",Unknown75,6951.95898,9278.01855,332.80032,5784.69775,1196.11084,2258.89868,9483.05176,142.85715,878,,,,,,,,,,
"64(1,H8)",Unknown76,3078.6062,1361.61011,54.10532,4522.21484,1512.61938,1956.91821,2723.40112,173.08594,975,,,,,,,,,,
"65(1,A9)",Unknown77,9665.45996,8886.57227,2063.51514,9370.49316,5900.54541,6461.11816,10485.04492,731.29523,978,,,,,,,,,,
"66(1,B9)",Unknown78,9684.77734,6626.23779,4584.49561,7241.4917,5613.8374,4122.17236,7715.47803,1073.35205,902,,,,,,,,,,
"67(1,C9)",Unknown79,5764.85742,4743.81592,1951.60901,7893.02148,6710.40771,3851.35986,6039.79297,1826.02063,937,,,,,,,,,,
"68(1,D9)",Unknown80,8071.68164,8089.74414,81.3607,3374.14648,1153.92163,1116.33691,6053.30371,151.14172,941,,,,,,,,,,
"69(1,E9)",Unknown81,3277.69751,3055.87158,2336.33789,2843.26099,1197.40173,4174.87695,2631.56665,390.37564,992,,,,,,,,,,
"70(1,F9)",Unknown82,3180.72119,6452.38086,115.41892,2890.00586,4365.68164,3769.92114,3313.21021,3310.49146,1018,,,,,,,,,,
"71(1,G9)",Unknown83,4347.80176,5678.69922,752.71558,7673.7168,2938.29199,4659.69043,4893.21826,1243.75012,925,,,,,,,,,,
"72(1,H9)",Unknown84,2750.22998,5207.45068,349.44995,5152.06006,1338.23816,2821.95654,4002.56177,375.33502,912,,,,,,,,,,
"73(1,A10)",Unknown25,7030.90869,5634.49121,671.88983,6948.75,5138.71387,5951.42236,8381.96094,2360.19482,1013,,,,,,,,,,
"74(1,B10)",Unknown26,7620.17822,7785.71533,1012.59912,7512.03223,4894.10596,5089.74854,9901.01758,1987.51379,932,,,,,,,,,,
"75(1,C10)",Unknown27,3782.59155,3474.5835,2710.39062,5478.2168,2712.03491,3228.81958,5244.51514,2105.06201,930,,,,,,,,,,
"76(1,D10)",Unknown28,10144.28906,7675.19629,2488.63086,6720.45459,3456.31812,4060.57935,10426.17969,1235.3667,1034,,,,,,,,,,
"77(1,E10)",Unknown85,9374.26953,13869.94629,1501.04492,7821.62646,4322.80518,4912.46826,10885.03906,1742.71118,913,,,,,,,,,,
"78(1,F10)",Unknown86,8743.98535,5385.15918,1356.82666,6364.72559,2349.88135,1461.27124,9434.53809,1053.16724,1025,,,,,,,,,,
"79(1,G10)",Unknown87,6713.31299,7811.94189,751.11304,6314.31592,3122.03442,4363.32812,7921.90674,546.51611,873,,,,,,,,,,
"80(1,H10)",Unknown88,10279.66504,9818.38379,948.97931,6425.88135,2721.27539,3937.47974,10244.83496,2209.38403,917,,,,,,,,,,
"81(1,A11)",Standard1,8245.2207,6206.74756,3746.55884,7084.84814,4712.77441,6130.97852,9011.97168,4416.21777,942,,,,,,,,,,
"82(1,B11)",Standard2,11461.03027,7669.89404,3344.74365,8000.46387,4700.44824,5911.30127,11903.63379,4897.33105,918,,,,,,,,,,
"83(1,C11)",Standard3,11409.62891,9105.43555,3421.7478,8900,5462.5957,6404.80469,13152.31836,3808.25635,951,,,,,,,,,,
"84(1,D11)",Standard4,13135.82422,10394.66406,4664.97852,12409.41992,5696.71045,6283.28271,14239.4375,3536.3584,953,,,,,,,,,,
"85(1,E11)",Standard5,11932.74902,10785.04492,3548.70508,9703.83203,5341.06104,6686.90723,14105.34961,2077.92114,925,,,,,,,,,,
"86(1,F11)",Standard6,11610.4043,12000.25195,2186.28149,8403.33008,5422.95361,5901.24072,11799.7998,1191.26123,1108,,,,,,,,,,
"87(1,G11)",Standard7,8544.23242,8769.77539,1039.17725,7893.39453,3292.27783,4404.45459,9431.56445,1404.60901,911,,,,,,,,,,
"88(1,H11)",Standard8,7632.23877,6896.48584,753.63275,5517.44824,3041.25854,4139.0127,6692.20117,329.47501,914,,,,,,,,,,
"89(1,A12)",Standard9,5267.88281,5910.27295,502.47272,5075.29639,1768.21924,3232.896,6385.90039,689.61304,992,,,,,,,,,,
"90(1,B12)",Standard10,5300.34229,2971.87817,511.02719,4815.7334,1882.72498,1551.9574,4540.48486,86.92575,898,,,,,,,,,,
"91(1,C12)",Standard11,7552.85107,4558.34375,53.77162,2021.92883,315.47659,2185.52905,3385.4458,112.72378,985,,,,,,,,,,
"92(1,D12)",Standard12,7753.64404,1989.50171,49.08255,871.38507,145.50861,406.36743,1696.30371,41.0478,888,,,,,,,,,,
"93(1,E12)",Standard13,3030.85474,7655.69678,38.17122,2671.18799,99.27256,93.16679,3386.22681,31.18845,901,,,,,,,,,,
"94(1,F12)",Standard14,1198.16479,275.92001,21.02099,329.02451,78.05904,97.59137,2964.42017,29.58884,976,,,,,,,,,,
"95(1,G12)",Standard15,457.34055,106.86772,14.51242,1381.82141,38.00644,32.45936,111.67713,26.15767,938,,,,,,,,,,
"96(1,H12)",Background0,22.48683,20.1687,10.97331,21.26259,28.02374,18.79076,23.49678,25.96316,952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,,,,,
Location,Sample,RSV B F0 Protein,Human RSVB Post-fusion glycoprotein,RSV B GP G,A2 Pre-F-Fusion GP F0,Human RSV Strain B NP,Human RSV Strain A NP,RSV (A2) Fusion GP/RSV-F-Protein (His),"RSV (A,rsb1734) GP G Protein",Total Events,,,,,,,,,,
"1(1,A1)",Unknown1,132,127,124,102,122,110,125,153,995,,,,,,,,,,
"2(1,B1)",Unknown2,132,125,134,100,122,149,142,161,1065,,,,,,,,,,
"3(1,C1)",Unknown3,130,111,115,100,130,133,116,148,983,,,,,,,,,,
"4(1,D1)",Unknown4,112,136,122,100,121,111,122,132,956,,,,,,,,,,
"5(1,E1)",Unknown37,124,149,114,104,145,131,129,170,1066,,,,,,,,,,
"6(1,F1)",Unknown38,104,114,120,102,113,119,117,123,912,,,,,,,,,,
"7(1,G1)",Unknown39,100,117,107,109,109,124,141,133,940,,,,,,,,,,
"8(1,H1)",Unknown40,106,124,118,126,101,115,109,152,951,,,,,,,,,,
"9(1,A2)",Unknown5,133,146,140,101,138,128,162,165,1113,,,,,,,,,,
"10(1,B2)",Unknown6,106,140,116,100,109,114,133,149,967,,,,,,,,,,
"11(1,C2)",Unknown7,137,124,117,119,100,111,143,132,983,,,,,,,,,,
"12(1,D2)",Unknown8,124,128,104,106,100,119,122,135,938,,,,,,,,,,
"13(1,E2)",Unknown41,135,113,131,100,120,119,120,149,987,,,,,,,,,,
"14(1,F2)",Unknown42,120,124,128,100,111,141,137,133,994,,,,,,,,,,
"15(1,G2)",Unknown43,124,101,113,107,130,121,113,152,961,,,,,,,,,,
"16(1,H2)",Unknown44,102,122,120,111,100,131,131,119,936,,,,,,,,,,
"17(1,A3)",Unknown9,100,124,112,115,114,108,102,105,880,,,,,,,,,,
"18(1,B3)",Unknown10,117,120,123,100,121,125,119,169,994,,,,,,,,,,
"19(1,C3)",Unknown11,136,134,106,100,154,126,130,132,1018,,,,,,,,,,
"20(1,D3)",Unknown12,137,130,125,101,123,127,116,146,1005,,,,,,,,,,
"21(1,E3)",Unknown45,111,120,136,100,134,135,143,169,1048,,,,,,,,,,
"22(1,F3)",Unknown46,110,120,103,111,100,117,134,138,933,,,,,,,,,,
"23(1,G3)",Unknown47,112,101,129,106,107,116,128,133,932,,,,,,,,,,
"24(1,H3)",Unknown48,108,113,103,100,117,113,107,108,869,,,,,,,,,,
"25(1,A4)",Unknown49,105,145,106,136,125,156,113,143,1029,,,,,,,,,,
"26(1,B4)",Unknown50,101,123,111,110,133,129,114,127,948,,,,,,,,,,
"27(1,C4)",Unknown51,104,111,121,100,104,105,101,126,872,,,,,,,,,,
"28(1,D4)",Unknown52,100,111,125,124,117,113,116,114,920,,,,,,,,,,
"29(1,E4)",Unknown53,115,141,140,101,132,162,141,159,1091,,,,,,,,,,
"30(1,F4)",Unknown54,105,130,141,108,100,119,105,143,951,,,,,,,,,,
"31(1,G4)",Unknown55,115,122,109,100,102,105,106,131,890,,,,,,,,,,
"32(1,H4)",Unknown56,100,127,117,108,120,121,131,140,964,,,,,,,,,,
"33(1,A5)",Unknown13,121,113,114,101,101,107,109,117,883,,,,,,,,,,
"34(1,B5)",Unknown14,104,131,105,100,120,136,147,159,1002,,,,,,,,,,
"35(1,C5)",Unknown15,129,132,120,100,133,156,170,161,1101,,,,,,,,,,
"36(1,D5)",Unknown16,123,104,102,100,126,120,132,125,932,,,,,,,,,,
"37(1,E5)",Unknown57,107,104,129,115,101,106,108,131,901,,,,,,,,,,
"38(1,F5)",Unknown58,115,146,106,101,112,116,121,152,969,,,,,,,,,,
"39(1,G5)",Unknown59,110,110,136,100,110,131,102,126,925,,,,,,,,,,
"40(1,H5)",Unknown60,119,105,113,115,104,127,103,115,901,,,,,,,,,,
"41(1,A6)",Unknown17,121,112,115,102,131,118,131,133,963,,,,,,,,,,
"42(1,B6)",Unknown18,125,117,118,101,102,127,102,126,918,,,,,,,,,,
"43(1,C6)",Unknown19,104,105,112,100,101,108,110,125,865,,,,,,,,,,
"44(1,D6)",Unknown20,127,118,130,102,110,138,126,160,1011,,,,,,,,,,
"45(1,E6)",Unknown61,121,120,120,100,124,125,106,134,950,,,,,,,,,,
"46(1,F6)",Unknown62,119,101,111,100,119,113,108,107,878,,,,,,,,,,
"47(1,G6)",Unknown63,124,144,152,105,100,129,109,135,998,,,,,,,,,,
"48(1,H6)",Unknown64,112,115,113,101,118,118,100,148,925,,,,,,,,,,
"49(1,A7)",Unknown21,111,100,115,104,124,121,119,144,938,,,,,,,,,,
"50(1,B7)",Unknown22,155,149,149,132,101,162,166,163,1177,,,,,,,,,,
"51(1,C7)",Unknown23,122,143,113,100,119,114,121,144,976,,,,,,,,,,
"52(1,D7)",Unknown24,120,102,115,109,116,114,105,147,928,,,,,,,,,,
"53(1,E7)",Unknown65,124,135,101,109,102,127,123,141,962,,,,,,,,,,
"54(1,F7)",Unknown66,101,101,128,105,117,112,118,112,894,,,,,,,,,,
"55(1,G7)",Unknown67,113,117,121,104,111,100,121,134,921,,,,,,,,,,
"56(1,H7)",Unknown68,112,135,119,100,105,134,122,132,959,,,,,,,,,,
"57(1,A8)",Unknown69,105,126,120,100,114,127,108,123,923,,,,,,,,,,
"58(1,B8)",Unknown70,110,118,115,100,127,108,124,137,939,,,,,,,,,,
"59(1,C8)",Unknown71,116,128,113,102,102,130,129,134,954,,,,,,,,,,
"60(1,D8)",Unknown72,128,121,133,119,101,123,126,129,980,,,,,,,,,,
"61(1,E8)",Unknown73,119,129,134,100,126,115,118,160,1001,,,,,,,,,,
"62(1,F8)",Unknown74,100,154,107,116,102,111,124,144,958,,,,,,,,,,
"63(1,G8)",Unknown75,101,122,113,109,105,101,120,107,878,,,,,,,,,,
"64(1,H8)",Unknown76,130,150,103,101,111,119,126,135,975,,,,,,,,,,
"65(1,A9)",Unknown77,128,129,101,127,119,122,117,135,978,,,,,,,,,,
"66(1,B9)",Unknown78,118,119,102,104,101,115,117,126,902,,,,,,,,,,
"67(1,C9)",Unknown79,105,127,132,109,121,119,100,124,937,,,,,,,,,,
"68(1,D9)",Unknown80,118,115,118,106,139,100,107,138,941,,,,,,,,,,
"69(1,E9)",Unknown81,128,113,118,101,120,133,128,151,992,,,,,,,,,,
"70(1,F9)",Unknown82,130,146,129,100,116,128,126,143,1018,,,,,,,,,,
"71(1,G9)",Unknown83,126,124,107,101,100,114,114,139,925,,,,,,,,,,
"72(1,H9)",Unknown84,112,112,101,107,124,123,102,131,912,,,,,,,,,,
"73(1,A10)",Unknown25,132,133,117,100,122,115,152,142,1013,,,,,,,,,,
"74(1,B10)",Unknown26,100,118,109,117,101,127,124,136,932,,,,,,,,,,
"75(1,C10)",Unknown27,117,129,124,105,100,109,113,133,930,,,,,,,,,,
"76(1,D10)",Unknown28,112,143,141,100,112,141,134,151,1034,,,,,,,,,,
"77(1,E10)",Unknown85,103,112,105,103,101,106,139,144,913,,,,,,,,,,
"78(1,F10)",Unknown86,118,129,116,101,118,128,149,166,1025,,,,,,,,,,
"79(1,G10)",Unknown87,101,105,107,104,108,108,109,131,873,,,,,,,,,,
"80(1,H10)",Unknown88,102,110,123,100,115,117,116,134,917,,,,,,,,,,
"81(1,A11)",Standard1,102,132,109,113,108,113,109,156,942,,,,,,,,,,
"82(1,B11)",Standard2,107,115,103,114,114,103,135,127,918,,,,,,,,,,
"83(1,C11)",Standard3,101,138,122,100,106,108,132,144,951,,,,,,,,,,
"84(1,D11)",Standard4,123,119,101,133,121,108,126,122,953,,,,,,,,,,
"85(1,E11)",Standard5,106,113,105,100,120,127,112,142,925,,,,,,,,,,
"86(1,F11)",Standard6,131,138,138,103,145,155,131,167,1108,,,,,,,,,,
"87(1,G11)",Standard7,112,122,104,100,111,117,115,130,911,,,,,,,,,,
"88(1,H11)",Standard8,100,106,122,105,109,123,107,142,914,,,,,,,,,,
"89(1,A12)",Standard9,114,111,125,100,141,119,128,154,992,,,,,,,,,,
"90(1,B12)",Standard10,127,125,100,107,101,102,107,129,898,,,,,,,,,,
"91(1,C12)",Standard11,124,125,115,101,119,133,124,144,985,,,,,,,,,,
"92(1,D12)",Standard12,103,116,113,117,105,100,111,123,888,,,,,,,,,,
"93(1,E12)",Standard13,117,121,102,101,111,104,109,136,901,,,,,,,,,,
"94(1,F12)",Standard14,110,119,111,114,122,101,131,168,976,,,,,,,,,,
"95(1,G12)",Standard15,110,114,122,111,117,100,143,121,938,,,,,,,,,,
"96(1,H12)",Background0,116,137,111,114,116,101,120,137,952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,%CV,,,,,,,,,,,,,,,,,,,
Location,Sample,RSV B F0 Protein,Human RSVB Post-fusion glycoprotein,RSV B GP G,A2 Pre-F-Fusion GP F0,Human RSV Strain B NP,Human RSV Strain A NP,RSV (A2) Fusion GP/RSV-F-Protein (His),"RSV (A,rsb1734) GP G Protein",Total Events,,,,,,,,,,
"1(1,A1)",Unknown1,346.06644,158.81165,270.63095,217.73711,327.45432,227.79016,247.65997,279.58618,995,,,,,,,,,,
"2(1,B1)",Unknown2,174.88042,260.81378,532.92828,169.19315,387.71851,213.79031,224.25168,769.97357,1065,,,,,,,,,,
"3(1,C1)",Unknown3,191.48491,237.02863,193.96152,167.15329,252.3047,273.70279,183.36711,510.87085,983,,,,,,,,,,
"4(1,D1)",Unknown4,283.49304,315.18683,407.00165,205.54333,282.20419,264.22537,207.88306,336.84885,956,,,,,,,,,,
"5(1,E1)",Unknown37,135.61668,171.76649,636.4361,141.10098,241.44054,191.72946,156.55708,467.38211,1066,,,,,,,,,,
"6(1,F1)",Unknown38,210.23506,195.36697,244.84032,172.20557,195.05745,313.32571,220.31757,615.8111,912,,,,,,,,,,
"7(1,G1)",Unknown39,195.98141,158.95239,224.31793,193.66283,350.70886,231.08376,192.30089,195.92155,940,,,,,,,,,,
"8(1,H1)",Unknown40,202.33307,146.57623,231.82619,231.91788,259.80313,128.76193,168.125,362.33551,951,,,,,,,,,,
"9(1,A2)",Unknown5,182.74571,134.78069,214.45451,135.68713,184.73454,224.21254,157.67233,401.1619,1113,,,,,,,,,,
"10(1,B2)",Unknown6,147.17242,137.10448,625.16351,164.54713,257.7804,296.13525,152.47263,518.6203,967,,,,,,,,,,
"11(1,C2)",Unknown7,198.11525,199.0426,292.08969,206.05789,335.12137,285.46484,136.48972,299.47467,983,,,,,,,,,,
"12(1,D2)",Unknown8,108.30002,203.55037,248.40356,104.34733,168.68106,152.87685,169.05315,289.51779,938,,,,,,,,,,
"13(1,E2)",Unknown41,166.49553,159.70197,359.45993,179.5226,216.68811,162.59135,110.51243,587.64551,987,,,,,,,,,,
"14(1,F2)",Unknown42,188.47176,250.63161,443.95679,176.92865,457.57257,172.28017,197.95099,354.71671,994,,,,,,,,,,
"15(1,G2)",Unknown43,121.7288,182.02148,279.04343,145.21539,298.53586,198.19856,109.10136,111.71554,961,,,,,,,,,,
"16(1,H2)",Unknown44,361.69641,212.64183,272.66107,353.98956,486.95187,792.18115,315.9285,45.515,936,,,,,,,,,,
"17(1,A3)",Unknown9,267.41818,272.07126,340.29343,205.68848,380.31812,255.10608,227.96124,303.05493,880,,,,,,,,,,
"18(1,B3)",Unknown10,164.14877,242.40804,418.17422,177.08778,337.89191,200.10184,209.40646,657.40967,994,,,,,,,,,,
"19(1,C3)",Unknown11,211.49281,158.39954,283.8092,154.34857,346.63364,285.13525,186.77342,253.58286,1018,,,,,,,,,,
"20(1,D3)",Unknown12,231.29926,254.93132,284.81903,275.17831,337.0947,227.14136,197.33369,297.19641,1005,,,,,,,,,,
"21(1,E3)",Unknown45,242.61513,189.83687,325.35196,189.94731,359.5083,207.56854,227.05826,813.96973,1048,,,,,,,,,,
"22(1,F3)",Unknown46,202.13489,246.70107,259.86209,233.63858,260.78336,331.65411,201.76672,368.62613,933,,,,,,,,,,
"23(1,G3)",Unknown47,203.73468,150.60924,329.33759,199.88812,465.37341,242.78603,178.50049,399.70132,932,,,,,,,,,,
"24(1,H3)",Unknown48,93.23787,126.23189,231.67313,111.77764,236.55838,210.36346,124.02183,320.18634,869,,,,,,,,,,
"25(1,A4)",Unknown49,978.47394,543.3985,374.52826,614.24371,666.68372,523.45447,454.31564,890.98022,1029,,,,,,,,,,
"26(1,B4)",Unknown50,128.28641,221.28754,214.41228,145.77531,277.82587,158.24794,186.47488,321.46747,948,,,,,,,,,,
"27(1,C4)",Unknown51,197.13139,150.53969,269.14899,176.44839,434.30798,170.46342,149.27107,227.17378,872,,,,,,,,,,
"28(1,D4)",Unknown52,194.83281,186.83157,298.4751,214.58528,262.68469,176.0285,197.75066,373.94559,920,,,,,,,,,,
"29(1,E4)",Unknown53,132.96547,159.15717,412.65274,146.92024,255.76561,188.52675,148.52074,383.79715,1091,,,,,,,,,,
"30(1,F4)",Unknown54,147.62065,205.51785,484.3844,135.33461,269.72363,192.83554,124.32392,220.16411,951,,,,,,,,,,
"31(1,G4)",Unknown55,222.41855,309.37863,327.04788,169.13673,192.19299,227.73189,207.63762,470.27448,890,,,,,,,,,,
"32(1,H4)",Unknown56,127.91004,104.54208,414.28058,133.28952,172.12396,137.31322,154.33199,220.7354,964,,,,,,,,,,
"33(1,A5)",Unknown13,184.72151,196.41261,396.68015,200.52284,175.85471,222.04486,116.57997,248.90862,883,,,,,,,,,,
"34(1,B5)",Unknown14,234.69417,489.94019,377.11435,183.55038,279.89502,307.30777,204.54097,380.82516,1002,,,,,,,,,,
"35(1,C5)",Unknown15,99.86876,152.79172,201.08562,163.34007,101.79025,137.3866,100.71608,187.42451,1101,,,,,,,,,,
"36(1,D5)",Unknown16,207.18224,256.60727,527.21844,260.62531,472.35748,289.66336,216.88159,782.93793,932,,,,,,,,,,
"37(1,E5)",Unknown57,200.97537,221.92201,411.67365,205.46295,214.75334,392.13977,243.46745,399.96414,901,,,,,,,,,,
"38(1,F5)",Unknown58,265.09579,292.13336,460.87903,258.25696,351.29303,274.67236,248.85532,361.66843,969,,,,,,,,,,
"39(1,G5)",Unknown59,239.44044,262.09354,370.23376,252.4574,244.6449,229.25504,172.15939,735.99872,925,,,,,,,,,,
"40(1,H5)",Unknown60,220.01614,266.90274,368.24902,163.15169,289.40268,191.15498,140.94994,329.37219,901,,,,,,,,,,
"41(1,A6)",Unknown17,180.02841,211.22415,927.10693,270.09155,328.59833,192.04318,211.13988,805.81189,963,,,,,,,,,,
"42(1,B6)",Unknown18,263.76889,479.79901,311.86572,197.80391,198.73279,382.13174,289.88852,347.75281,918,,,,,,,,,,
"43(1,C6)",Unknown19,221.29396,238.2459,155.2652,168.36731,263.72739,298.26678,176.55981,262.2963,865,,,,,,,,,,
"44(1,D6)",Unknown20,209.76357,168.43243,344.22971,189.50998,195.29323,263.12115,168.59767,415.03592,1011,,,,,,,,,,
"45(1,E6)",Unknown61,277.21719,258.57465,263.01471,250.07082,198.34503,214.78889,135.57784,322.97958,950,,,,,,,,,,
"46(1,F6)",Unknown62,227.11107,109.39434,199.67909,181.90962,230.23775,219.54056,102.32221,303.09204,878,,,,,,,,,,
"47(1,G6)",Unknown63,197.80486,324.31421,393.26743,235.98257,518.57904,408.57236,200.27802,308.96295,998,,,,,,,,,,
"48(1,H6)",Unknown64,141.07741,202.22227,281.18216,186.51054,272.40741,214.24857,164.44775,285.13712,925,,,,,,,,,,
"49(1,A7)",Unknown21,278.93811,485.59424,262.61319,390.45972,448.02124,99.9569,352.52774,574.11462,938,,,,,,,,,,
"50(1,B7)",Unknown22,330.98569,123.6598,75.16806,390.38474,103.90861,66.3771,184.45686,209.81421,1177,,,,,,,,,,
"51(1,C7)",Unknown23,175.93105,101.40366,121.73741,73.84471,96.51142,93.27984,156.65782,188.14761,976,,,,,,,,,,
"52(1,D7)",Unknown24,181.65131,106.57208,178.40758,116.1591,215.95467,208.34686,151.31758,255.36942,928,,,,,,,,,,
"53(1,E7)",Unknown65,91.03295,99.56353,354.1405,213.0087,124.44355,136.96689,133.22957,145.66289,962,,,,,,,,,,
"54(1,F7)",Unknown66,347.5137,74.46396,257.60242,203.93324,196.31313,257.4111,141.03101,852.00403,894,,,,,,,,,,
"55(1,G7)",Unknown67,216.74208,123.14356,405.2684,128.80177,161.52208,122.67279,284.77328,368.82178,921,,,,,,,,,,
"56(1,H7)",Unknown68,70.57635,117.88042,203.50356,126.82134,184.58627,578.99683,29.36407,355.91977,959,,,,,,,,,,
"57(1,A8)",Unknown69,179.41237,360.67703,271.73035,158.7206,118.37628,246.35582,400.06818,85.62838,923,,,,,,,,,,
"58(1,B8)",Unknown70,168.07043,257.66589,362.60794,413.05807,275.88922,286.33768,280.24979,131.54037,939,,,,,,,,,,
"59(1,C8)",Unknown71,258.84583,283.11908,162.46991,213.63136,125.07039,112.46364,105.56955,206.25443,954,,,,,,,,,,
"60(1,D8)",Unknown72,125.82015,31.27553,100.1873,43.22767,102.85875,183.89436,100.71663,320.17621,980,,,,,,,,,,
"61(1,E8)",Unknown73,181.81142,89.85077,927.69086,229.37711,147.8129,237.97308,148.75645,274.09488,1001,,,,,,,,,,
"62(1,F8)",Unknown74,344.3147,278.78653,137.22752,195.42079,159.79485,87.96952,369.66702,43.20529,958,,,,,,,,,,
"63(1,G8)",Unknown75,74.67325,137.12901,267.67615,184.39529,246.66408,219.78906,230.26947,105.76489,878,,,,,,,,,,
"64(1,H8)",Unknown76,339.0538,417.04883,100.29008,212.65344,278.56357,286.28281,199.34688,679.92883,975,,,,,,,,,,
"65(1,A9)",Unknown77,24.7357,40.47921,129.79477,93.70244,131.16975,68.54342,35.89116,202.69328,978,,,,,,,,,,
"66(1,B9)",Unknown78,135.54291,66.77872,301.57367,83.05708,480.24905,147.86436,85.75169,111.44352,902,,,,,,,,,,
"67(1,C9)",Unknown79,50.90798,155.20534,287.83511,213.93919,361.293,91.22849,60.01623,126.56739,937,,,,,,,,,,
"68(1,D9)",Unknown80,306.73154,274.91437,156.83591,146.6088,345.29025,154.17946,166.48761,426.47244,941,,,,,,,,,,
"69(1,E9)",Unknown81,211.60033,237.97264,638.91907,414.59143,244.36023,357.79047,308.89453,989.41229,992,,,,,,,,,,
"70(1,F9)",Unknown82,113.15807,191.93195,103.86744,255.78661,521.73846,134.39238,176.98035,1048.38062,1018,,,,,,,,,,
"71(1,G9)",Unknown83,60.70779,115.72409,148.84995,206.29044,105.32596,191.71542,59.39517,575.67505,925,,,,,,,,,,
"72(1,H9)",Unknown84,218.32085,336.64783,482.12369,436.99744,220.71786,339.0921,231.3958,369.96936,912,,,,,,,,,,
"73(1,A10)",Unknown25,120.77121,77.75805,52.60664,46.30711,88.18265,93.92244,115.30095,340.08676,1013,,,,,,,,,,
"74(1,B10)",Unknown26,53.47526,29.44402,154.63,251.35387,118.06995,63.56689,72.15532,307.15848,932,,,,,,,,,,
"75(1,C10)",Unknown27,48.95189,113.83555,220.91888,76.58594,119.92034,101.8861,132.03761,213.8392,930,,,,,,,,,,
"76(1,D10)",Unknown28,213.37804,54.34833,232.62335,77.07269,264.79907,275.59561,108.04536,152.69528,1034,,,,,,,,,,
"77(1,E10)",Unknown85,27.1827,333.02719,138.10216,82.40075,203.72392,61.97067,54.95777,208.96591,913,,,,,,,,,,
"78(1,F10)",Unknown86,176.98933,93.43446,433.53107,145.63179,299.97015,104.20681,232.8132,490.69406,1025,,,,,,,,,,
"79(1,G10)",Unknown87,35.67486,74.43149,141.40562,78.55263,43.76578,77.20202,66.99453,129.97459,873,,,,,,,,,,
"80(1,H10)",Unknown88,109.59844,25.19915,69.26798,132.01056,196.7989,264.65771,39.29209,469.77194,917,,,,,,,,,,
"81(1,A11)",Standard1,35.04822,72.20904,126.49344,57.88703,120.03897,267.37076,25.45273,125.63491,942,,,,,,,,,,
"82(1,B11)",Standard2,98.55164,24.98316,20.20988,28.14665,34.97421,67.82392,54.35795,98.63709,918,,,,,,,,,,
"83(1,C11)",Standard3,40.74327,19.60094,36.1236,27.27061,47.73947,55.47317,69.74314,109.97821,951,,,,,,,,,,
"84(1,D11)",Standard4,83.7935,28.96726,300.80762,291.67151,69.73286,54.0096,53.26521,93.36125,953,,,,,,,,,,
"85(1,E11)",Standard5,49.19661,17.90371,307.58734,61.89166,60.99918,133.51361,58.41584,102.36256,925,,,,,,,,,,
"86(1,F11)",Standard6,64.0295,58.0819,142.33264,82.98278,107.40205,74.71611,39.60171,152.73885,1108,,,,,,,,,,
"87(1,G11)",Standard7,45.79078,51.24739,125.79037,124.77225,76.70934,101.61867,32.86482,347.7623,911,,,,,,,,,,
"88(1,H11)",Standard8,121.01535,87.08871,239.05321,135.63293,211.74678,367.40207,50.39833,141.37714,914,,,,,,,,,,
"89(1,A12)",Standard9,215.51073,283.15625,335.38638,227.38205,246.33813,258.19153,192.99919,935.50885,992,,,,,,,,,,
"90(1,B12)",Standard10,514.90741,286.55609,732.07446,424.02673,459.60086,360.94205,389.97632,93.8467,898,,,,,,,,,,
"91(1,C12)",Standard11,592.87549,370.04984,45.84647,391.50552,258.67911,727.36139,322.96625,649.50732,985,,,,,,,,,,
"92(1,D12)",Standard12,551.41534,300.45212,296.12085,427.88144,159.74767,478.92493,350.65698,120.77749,888,,,,,,,,,,
"93(1,E12)",Standard13,529.27679,690.29797,266.76767,488.46573,282.22852,88.78136,866.18353,29.4399,901,,,,,,,,,,
"94(1,F12)",Standard14,756.87866,328.12534,259.28531,621.31976,403.86075,402.25729,641.13049,35.65457,976,,,,,,,,,,
"95(1,G12)",Standard15,596.61511,406.55048,49.34525,660.43872,30.47571,31.42992,387.87515,41.46812,938,,,,,,,,,,
"96(1,H12)",Background0,36.98488,40.97895,46.69141,30.22505,30.44119,42.42579,43.63306,37.24435,952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DataType:,Peak,,,,,,,,,,,,,,,,,,,
Location,Sample,RSV B F0 Protein,Human RSVB Post-fusion glycoprotein,RSV B GP G,A2 Pre-F-Fusion GP F0,Human RSV Strain B NP,Human RSV Strain A NP,RSV (A2) Fusion GP/RSV-F-Protein (His),"RSV (A,rsb1734) GP G Protein",Total Events,,,,,,,,,,
"1(1,A1)",Unknown1,823,670,380,2525,1317,62500,1140,387,995,,,,,,,,,,
"2(1,B1)",Unknown2,71236,3722,437,6819,169447,128955,81454,296,1065,,,,,,,,,,
"3(1,C1)",Unknown3,127339,135404,85340,103448,1514,95050,109503,1400,983,,,,,,,,,,
"4(1,D1)",Unknown4,129433,1007,124361,97488,120595,96657,95526,420,956,,,,,,,,,,
